Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Country (product.metafields.custom.country),Decade (product.metafields.custom.decade),Director (product.metafields.custom.director),Format (product.metafields.custom.format),Genres (product.metafields.custom.genres),Media condition (product.metafields.custom.media_condition),Runtime (min) (product.metafields.custom.runtime),Staff pick note (product.metafields.custom.staff_pick_note),Year (product.metafields.custom.year),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target audience (product.metafields.shopify.target-audience),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Supercycle Methods (product.metafields.supercycle.methods),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
the-bacheor-vhs,The Bacheor,"<p>Jimmie (Chris O'Donnell) and Anne (Renée Zellweger) are in a committed relationship, but the pressure is mounting on Jimmie to propose. Rather than lose Anne, Jimmie decides to ask for her hand in marriage. But when he delivers a lackluster speech to her, Anne turns him down. Jimmie soon finds out that he has one day to find a woman and marry her; otherwise he will lose out on his hefty inheritance. What ensues is a crazed search through Jimmie's past to find a suitable bride.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,16632314,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/Bachelorposter1999_8f237dc5-e7ac-4da8-b4b9-3b6dcd125843.jpg?v=1788287065,1,The Bacheor poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
pillow-talk-vhs,Pillow Talk,"<p>Playboy songwriter Brad Allen's (Rock Hudson) succession of romances annoys his neighbor, interior designer Jan Morrow (Doris Day), who shares a telephone party line with him and hears all his breezy routines. After Jan unsuccessfully lodges a complaint against him, Brad sets about to seduce her in the guise of a sincere and upstanding Texas rancher. When mutual friend Jonathan (Tony Randall) discovers that his best friend is moving in on the girl he desires, however, sparks fly.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,16370170,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_b81ff92c-444e-4f0a-b49f-8134ef4c6856.jpg?v=1788287063,1,Pillow Talk poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
boiler-room-vhs,Boiler Room,"<p>Welcome to the infamous ""boiler room"" -- where twenty-something millionaires are made overnight. Here, in the inner sanctum of a fly-by-night brokerage firm, hyper-aggressive young stock jocks peddle to unsuspecting buyers over the phone -- and are rewarded with mansions, Ferraris and more luxury toys than they know what to do with. In this unassuming Long Island enclave, Gen Xers chase the green at breakneck speeds, sometimes one step ahead of the law.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,19598330,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_f4773c0f-7982-49a6-9aff-470ccd553cb4.jpg?v=1788287061,1,Boiler Room poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
the-client-vhs,The Client,"<p>Fast-paced thriller, based on the John Grisham bestseller, about a boy whose life is endangered after he stumbles across vital information about a politician's murder. His lawyer is the only person offering protection from the unwanted attentions of the Mob and the FBI - but is she capable of saving his life?</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,19532794,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_89047362-8a14-4f08-920a-7601456c1f89.jpg?v=1788287060,1,The Client poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
jagged-edge-vhs,Jagged Edge,"<p>Lawyer Teddy Barnes reluctantly takes up the case of publisher Jack Forrester, who is accused of murdering his wife for her money. As the trial develops, she is kept guessing right to the very last minute whether Jack is an innocent man or a cunning, manipulative murderer.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,19467258,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_415d3799-e7ce-4fca-97af-860bc3437976.jpg?v=1788287059,1,Jagged Edge poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
random-hearts-vhs,Random Hearts,"<p>After a plane crash in which both their spouses are killed, Sergeant Dutch Van Den Broeck and Congresswoman Kay Chandler's lives are connected. Their spouses were headed to the same address, with identical keys, under Mr. and Mrs. plane tickets. The investigation leads to startling discoveries and an unexpected romance.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,19401722,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_461d5dbe-a36b-42e3-a2dd-447abdda4c81.jpg?v=1788287058,1,Random Hearts poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
they-call-me-mister-tibbs-vhs,They Call Me Mister Tibbs!,"<p>In this sequel to ""In The Heat of the Night,"" Detective Virgil Tibbs (Sidney Poitier) must solve the murder of a prostitute. The last person witnessed with the victim is Tibbs' friend, Logan Sharpe (Martin Landau), a preacher and activist. Despite his loyalty, Tibbs must investigate when Sharpe admits having visited the prostitute. In addition to his police work, Tibbs must also ease tension with his wife (Barbara McNair), who wants him to spend more time with her and their children.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,19074042,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_9a7066e2-c1e5-42d7-84c9-d34923092317.jpg?v=1788287057,1,They Call Me Mister Tibbs! poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
raiders-of-the-lost-ark-vhs,Raiders of the Lost Ark,"<p>Epic tale in which an intrepid archaeologist tries to beat a band of Nazis to a unique religious relic which is central to their plans for world domination. Battling against a snake phobia and a vengeful ex-girlfriend, Indiana Jones is in constant peril, making hair's-breadth escapes at every turn in this celebration of the innocent adventure movies of an earlier era.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18975738,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_d3490d3b-09c1-4720-be36-59ce6af09f73.jpg?v=1788287055,1,Raiders of the Lost Ark poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
harts-war-vhs,Hart's War,"<p>Lieutenant Tommy Hart (Colin Farrell) is a second year law student who is enlisted as an officer's aide in World War II due to his father's political pull. When he is captured and thrown into a German prisoner of war camp, top ranking Colonel William McNamara (Bruce Willis) assigns him to defend Lieutenant Lincoln Scott (Terrence Howard), a black POW accused of murdering a fellow white prisoner.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18877434,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_d3b71048-e469-49fe-aac7-3eda0387a165.jpg?v=1788287054,1,Hart's War poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
twister-vhs,Twister,"<p>During the approach of the most powerful storm in decades, university professor Dr. Jo Harding (Helen Hunt) and an underfunded team of students prepares the prototype for Dorothy, a ground-breaking tornado data-gathering device conceived by her estranged husband, Bill (Bill Paxton). When Harding tells Bill that Dorothy is ready for testing -- and that their privately funded rival Dr. Jonas Miller (Cary Elwes) has stolen the idea and built his own -- Bill rejoins the team for one last mission.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18779130,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_e9d06137-7ec6-47b9-9702-6820820c9af7.jpg?v=1788287053,1,Twister poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
vanishing-point-vhs,Vanishing Point,"<p>Vietnam War hero Kowalski (Barry Newman) has become a pill-addicted driver for hire. Transporting a car from Colorado to California, he enlivens the journey by making a wager with his drug dealer: If the trip takes under 15 hours, Kowalski's latest amphetamine purchase is free. But Kowalski's recklessness on the road results in a much-publicized police chase. Radio jock Super Soul (Cleavon Little) covers the pursuit and turns Kowalski, who refuses to pull over, into a martyr for freedom.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18680826,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_de5b7ffa-e9eb-46bc-a835-6ceac6b1bb66.jpg?v=1788287053,1,Vanishing Point poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
blown-away-vhs,Blown Away,"<p>After staging a particularly gory jailbreak, Irish Republican Army agent Ryan Gaerity (Tommy Lee Jones) makes his way to Boston and begins systematically picking off members of the police bomb squad. The leader of this team, Jimmy Dove (Jeff Bridges), is set to retire, but the recent spate of bombings leads him to stay on in an attempt to save as many of his men as possible. It isn't long before he discovers the culprit is his old colleague Gaerity, seeking revenge from their shared past.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18615290,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_3d6b6533-632f-4d30-800f-fd35a0d42a71.jpg?v=1788287052,1,Blown Away poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
taffin-vhs,Taffin,"<p>Cutthroat developers are intent on building a chemical plant in an Irish town, and they'll use any means necessary to silence their opponents. In need of more help than the law can provide, the town's citizens turn to Mark Taffin, a debt collector and martial-arts expert who's accustomed to getting his way. As Taffin battles against corporate goons and hired thugs, it's clear he's a force to be reckoned with. But is one man enough to win the battle?</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18516986,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_a8ef31ff-f3e2-43a3-8d46-0989ae5a6e72.jpg?v=1788287050,1,Taffin poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
the-lost-world-jurassic-park-vhs,The Lost World: Jurassic Park,"<p>Sequel in which the entrepreneur who genetically engineered the dinosaurs in Jurassic Park transpires to have cloned more of the prehistoric monsters on another island location. Researchers arrive to observe the creatures in their natural habitat, but hot on their heels is a band of mercenaries intent on capturing the dinosaurs and transporting them back to San Diego Zoo.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18418682,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_fe2f0235-0f63-4a48-8053-7313a2e3d04e.jpg?v=1788287049,1,The Lost World: Jurassic Park poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
licence-to-kill-vhs,Licence to Kill,"<p>James Bond adventure in which 007 relinquishes his licence to kill, disobeys his orders and goes on a mission of revenge when his best friend's wife is killed by a drug baron. A beautiful CIA pilot flies him to Sanchez's South American headquarters where, disguised as a hit man, Bond is hired by the villainous drug dealer.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18320378,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_5fdcd32d-1431-42ef-bbf5-6671795ac0a5.jpg?v=1788287048,1,Licence to Kill poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
pearl-harbor-vhs,Pearl Harbor,"<p>This sweeping drama, based on real historical events, follows American boyhood friends Rafe McCawley (Ben Affleck) and Danny Walker (Josh Hartnett) as they enter World War II as pilots. Rafe is so eager to take part in the war that he departs to fight in Europe alongside England's Royal Air Force. On the home front, his girlfriend, Evelyn (Kate Beckinsale), finds comfort in the arms of Danny. The three of them reunite in Hawaii just before the Japanese attack on Pearl Harbor.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18254842,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/s-l960_8a723266-2773-44d6-bf4c-aa8b62d2cce2.jpg?v=1788287047,1,Pearl Harbor poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
fantasyb-mission-force-vhs,Fantasyb Mission Force,"<p>A team of misfit fighters is sent on a mission to rescue army generals held as prisoners. However, chaos erupts as the inexperienced team tries its best to complete the mission.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18156538,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_0f40bd79-e079-4d6c-9d8b-8476182fc0e4.jpg?v=1788287046,1,Fantasyb Mission Force poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
saving-private-ryan-vhs,Saving Private Ryan,"<p>Captain John Miller (Tom Hanks) takes his men behind enemy lines to find Private James Ryan, whose three brothers have been killed in combat. Surrounded by the brutal realties of war, while searching for Ryan, each man embarks upon a personal journey and discovers their own strength to triumph over an uncertain future with honor, decency and courage.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,17927162,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_9391edd5-d04a-453d-8b22-151d7e6937a7.jpg?v=1788287045,1,Saving Private Ryan poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
jurassic-park-vhs,Jurassic Park,"<p>In Steven Spielberg's massive blockbuster, paleontologists Alan Grant (Sam Neill) and Ellie Sattler (Laura Dern) and mathematician Ian Malcolm (Jeff Goldblum) are among a select group chosen to tour an island theme park populated by dinosaurs created from prehistoric DNA. While the park's mastermind, billionaire John Hammond (Richard Attenborough), assures everyone that the facility is safe, they find out otherwise when various ferocious predators break free and go on the hunt.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,17632250,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_aef23737-d59d-40d7-86ea-7128788febb2.jpg?v=1788287043,1,Jurassic Park poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
the-mask-of-zorro-vhs,The Mask of Zorro,"<p>After being imprisoned for 20 years, Zorro -- Don Diego de la Vega (Anthony Hopkins) -- receives word that his old enemy, Don Rafael Montero (Stuart Wilson), has returned. Don Diego escapes and returns to his old headquarters, where he trains aimless drunk Alejandro Murrieta (Antonio Banderas) to be his successor. Meanwhile, Montero -- who has secretly raised Diego's daughter, Elena (Catherine Zeta-Jones), as his own -- hatches a plot to rob California of its gold.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,17533946,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_2b923a3e-a7ae-414b-ac64-09dba8df0d09.jpg?v=1788287043,1,The Mask of Zorro poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
theif-vhs,Thief,"<p>A highly skilled jewel thief, Frank (James Caan) longs to leave his dangerous trade and settle down with his girlfriend, Jessie (Tuesday Weld). Eager to make one last big score in order to begin living a legitimate life, Frank reluctantly associates with Leo (Robert Prosky), a powerful gangster. Unfortunately for Frank, Leo wants to keep him in his employ, resulting in a tense showdown when he finally tries to give up his criminal activities once and for all.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,17468410,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_4f91b6d6-5d8e-4ec3-b7e3-280fff105c9c.jpg?v=1788287041,1,Thief poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
reindeer-games-vhs,Reindeer Games,"<p>Just released from prison, all Rudy Duncan (Ben Affleck) wants is to start a new life with Ashley (Charlize Theron), the girl of his dreams, whom he met through pen pal letters in prison. But between them and happiness stands her crazy brother, Gabriel (Gary Sinise), and his motley crew of deadly criminals who think Rudy has some inside information about a casino where he once had a job -- a casino Gabriel and his short-fused posse plan to take down.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,89943290,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_eb602580-07fb-47e1-bf18-8f5cfc899fb8.jpg?v=1788287040,1,Reindeer Games poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
the-fan-vhs,The Fan,"<p>A troubled salesman who peddles knives, Gil Renard (Robert De Niro) has a volatile personality, which has resulted in divorce and a strained relationship with his young son. The one thing that Renard cares passionately about is baseball, particularly the San Francisco Giants and the team's newest recruit, Bobby Rayburn (Wesley Snipes). As Renard's personal life continues to crumble, he begins obsessively tracking Rayburn, leading to kidnapping and even murder.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,89877754,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_aad4826e-d827-4f52-b95b-d5356dba86d2.jpg?v=1788287039,1,The Fan poster,false,,,,,,,,,,,,,thriller,,,,,,,,,,,,,,,lb,,,active
beaches-vhs,Beaches,"<p>Hillary (Barbara Hershey) and CC (Bette Midler) meet as children vacationing in Atlantic City, N.J., and remain friends throughout the decades. As CC, a loud New Yorker, pursues a singing career, Hillary, a staid Californian, becomes a successful lawyer. Over the years, they often quarrel or compete, but, as other relationships flourish and die, the two women are always there for each other, traveling from coast to coast through the most tumultuous times.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,89779450,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_467902a6-1bd4-4a05-91db-9f75da264d23.jpg?v=1788287037,1,Beaches poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
