Reason,Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Waitlist Emails (product.metafields.custom.waitlist_emails),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
no description; no image,dinosaur-dvd-floor-sale-kids-family,Dinosaur,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,16676346,,,,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
no description; no image,dirty-dancing-bluray-floor-sale-drama,Dirty Dancing,,Blu-Ray,Media > Videos,,"Blu-Ray, Drama, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,17036794,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,dirty-dancing-dvd-rental-drama,Dirty Dancing,,DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,79695354,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,dirty-dancing-vhs,Dirty Dancing,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,33051386,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,dirty-dancing-vhs-floor-sale-drama,Dirty Dancing,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,88300282,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,dirty-dancing-vhs-rental-drama,Dirty Dancing,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18411770,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,dirty-harry-vhs,Dirty Harry,,VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,01113850,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no image,disclosure-dvd-5,Disclosure,<p>5</p>,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,62153210,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,disturbia-dvd,Disturbia,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,55253242,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,disturbia-dvd-floor-sale-thriller,Disturbia,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,20859898,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,disturbia-dvd-rental-thriller,Disturbia,,DVD,Media > Videos,,"DVD, Formatted, Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,82959866,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no image,divorce-italian-style-dvd-rental-comedy,Divorce Italian Style,<p></p>,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,45580538,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,doa-vhs-floor-sale-thriller,D.O.A.,,VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,71944442,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,doctor-strange-bluray-floor-sale-action,Doctor Strange,,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,54010874,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,doctor-zhivago-vhs,Doctor Zhivago,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,55550458,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,dog-day-vhs-floor-sale-thriller,Dog Day,,VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,12.00,,true,true,,,,,15327226,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,dogma-vhs,Dogma,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,86505210,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description,dolphin-tale-bluray,Dolphin Tale,,Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,53254906,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/af2SRFllNW26WFG84AfTv3xLT5t.jpg?v=1787922959,1,Dolphin Tale (2011) poster,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
no description; no image,don-king-vhs,Don King,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,93371386,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,dont-be-a-menace-vhs-floor-sale-comedy,Don't be a Menace,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,35487738,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,dont-go-breaking-my-heart-vhs-floor-sale-comedy,Don't Go Breaking My Heart,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,73321722,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,dont-talk-to-strangers-vhs-floor-sale-thriller,Don't Talk to Strangers,,VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,37011706,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,dont-tell-mom-the-babysitters-dead-vhs,Don't Tell Mom The Babysitter's Dead,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,86374138,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,doom-bluray,Doom,,Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,44061434,,,,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
no description; no image,dorf-vhs-floor-sale-comedy,Dorf,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,64275962,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,dorian-gray-dvd,Dorian Gray,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,63052538,,,,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
no description; no image,double-edge-vhs-floor-sale-thriller,Double Edge,,VHS,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,81241850,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no image,double-obsession-vhs-rental-thriller,Double Obsession,<p></p>,VHS,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,83040250,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,downton-abbey-the-motion-picture-dvd-rental-drama,Downton Abbey: The Motion Picture,,DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95253242,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,downtown-vhs-floor-sale-comedy,Downtown,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,67521786,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,dr-no-vhs-rental-action,Dr. No,,VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,93491450,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,dracula-bram-stokers-bluray,Dracula (Bram Stoker's),,Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,62724858,,,,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
no description; no image,dragnet-vhs-floor-sale-comedy,Dragnet,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,73059578,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,dragon-heart-3-dvd-rental-fantasy,Dragon Heart 3,,DVD,Media > Videos,,"DVD, Fantasy, Formatted, Rental",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,41843962,,,,false,,,,,,,fantasy,,,,,,,,,,,,lb,,,active
no description; no image,dream-child-vhs-floor-sale-fantasy,Dream Child,,VHS,,,"Fantasy, Floor Sale",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,47924730,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no image,dreamkeeper-dvd-rental-fantasy,Dreamkeeper,<p></p>,DVD,,,"Fantasy, Rental",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,50848250,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no image,dreamscape-vhs-floor-sale-sci-fi,Dreamscape,<p></p>,VHS,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,01943290,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,drive-dvd-rental-action,Drive,,DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,21062138,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no image,drop-dead-gorgeous-vhs-floor-sale-comedy,Drop Dead Gorgeous,<p>17</p>,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,17.00,,true,true,,,,,59942138,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,druids-dvd-rental-action,Druids,,DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,05490426,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no image,druids-vhs-rental-action,Druids,<p></p>,VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,83499002,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no image,drum-vhs-rental-drama,Drum,<p></p>,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,28860666,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no image,drunken-angel-dvd-rental-drama,Drunken Angel,<p></p>,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,49676538,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,duel-bluray-rental-action,Duel,,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,66563066,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,duel-to-the-death-dvd-rental-action,Duel to the Death,,DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,20427514,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description,dumb-and-dumber-dvd-5,Dumb and Dumber,,DVD,Media > Videos,,"Comedy, DVD, Floor Sale, Formatted",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,62972410,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg?v=1787921479,1,Dumb and Dumber (1994) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description,dumb-and-dumber-dvd-rental-comedy,Dumb and Dumber,,DVD,Media > Videos,,"Comedy, DVD, Formatted, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,86764026,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/4LdpBXiCyGKkR8FGHgjKlphrfUc_d077a3da-b367-4709-b5f7-3cab05b87ab1.jpg?v=1787921515,1,Dumb and Dumber (1994) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,dumbo-vhs-8,Dumbo,,VHS,Media > Videos,,"Floor Sale, Formatted, Kids & Family, VHS",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,14766586,,,,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
no description; no image,dumbo-vhs-rental-kids-family,Dumbo,,VHS,Media > Videos,,"Formatted, Kids & Family, Rental, VHS",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,32912122,,,,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
no description; no image,dune-dvd-floor-sale-sci-fi,Dune,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,20794362,,,,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
no description; no image,dune-standard-edition-4k-ultra-hd-4k-floor-sale-sci-fi,Dune [Standard Edition] [4K Ultra HD],,4K,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,2,deny,manual,45.00,,true,true,,,,,91682042,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,dune-standard-edition-blu-ray-bluray-floor-sale-sci-fi,Dune [Standard Edition] [Blu-ray],,Blu-ray,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,3,deny,manual,38.00,,true,true,,,,,93058298,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,earthly-possessions-vhs,Earthly Possessions,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56467962,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,earthquake-vhs-floor-sale-action,Earthquake,,VHS,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,81405690,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,east-is-east-vhs-floor-sale-comedy,East is East,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,11607802,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,easyriders-vhs,Easyriders,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,13793786,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,eddie-vhs-floor-sale-comedy,Eddie,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,80334074,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,efficiency-expert-vhs-floor-sale-comedy,Efficiency Expert,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,63587834,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,electra-dvd-rental-action,Electra,,DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31137786,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
